Site;Substrate;Habitat;Station;Latitude;Longitude;Order;Family;Genus;Species;SR;MaxN;LengthType;Length;lwa;lwb;commentLWab;Biomassg;Size_max;Size_max_type;Diets;TrophicG;Size_Class_PNAS;Home_Range;Activity;Schooling;Level_water;Depth
Poum;Slope;DeepSlope;SM01105;-20.15728598;163.788254;Perciformes;Serranidae;Epinephelus;Epinephelus_chlorostigma;1;1;FL;48.1861;0.0164;3.04;Fishbase_Length_Converted;2142.52575826778;75;TL;FC;Piscivore;S5;Mob;Both;Sol;Bottom;118
Poum;Slope;DeepSlope;SM01105;-20.15728598;163.788254;Perciformes;Serranidae;Epinephelus;Epinephelus_tauvina;1;1;FL;82.8843;0.02095;2.9605;Base_Traits_De_Vie;10018.9265889962;82.8843;FL;FC;Piscivore;S5;Mob;Both;Sol;Bottom;118
Poum;Slope;DeepSlope;SM01105;-20.15728598;163.788254;Perciformes;Scombridae;Gymnosarda;Gymnosarda_unicolor;1;1;FL;97.3148;0.0257;2.9325;Base_Traits_De_Vie;17388.7246797932;247.9802;FL;FC;Piscivore;S6;VMob;Both;Sol;High;118
Poum;Slope;DeepSlope;SM01105;-20.15728598;163.788254;Perciformes;Lutjanidae;Lutjanus;Lutjanus_bohar;1;1;FL;49.6175137352587;0.01491;3.07121666666667;Fishbase;2405.13861853235;90;TL;FC;Piscivore;S6;Mob;Night;MedG;Low;118
Poum;Slope;DeepSlope;SM01105;-20.15728598;163.788254;Lutjaniformes;Lutjanidae;Pristipomoides;Pristipomoides_flavipinnis;1;5;FL;31.08505;0.0269;2.87633333333333;Fishbase;2641.18071538268;50;SL;FC;Carnivore;S4;VMob;Both;SmallG;Low;118
Poum;Slope;DeepSlope;SM01105;-20.15728598;163.788254;Perciformes;Carangidae;Seriola;Seriola_dumerili;1;2;FL;61.0374560503456;0.03215;2.837;Fishbase;7480.79974976137;190;TL;FC;Piscivore;S6;VMob;Both;SmallG;High;118
Poum;Slope;DeepSlope;SM01105;-20.15728598;163.788254;Perciformes;Carangidae;Seriola;Seriola_rivoliana;1;1;FL;76.4761;0.021992;2.9532;Base_Traits_De_Vie;8029.58167108089;160;FL;FC;Piscivore;S6;VMob;Both;SmallG;High;118
Poum;Slope;DeepSlope;SM01106;-20.16197104;163.792431;Perciformes;Lutjanidae;Aphareus;Aphareus_rutilans;1;2;FL;26.82115;0.017515;2.908;Fishbase;499.404443199505;110;TL;FC;Piscivore;S6;VMob;Both;SmallG;Low;150
Poum;Slope;DeepSlope;SM01106;-20.16197104;163.792431;Carcharhiniformes;Carcharhinidae;Carcharhinus;Carcharhinus_albimarginatus;1;6;FL;60.2087;0.00954363636363636;3.26528909090909;Fishbase_mean_Genus;37065.2615373869;300;TL;FC;Piscivore;S6;VMob;Night;Sol;High;150
Poum;Slope;DeepSlope;SM01106;-20.16197104;163.792431;Perciformes;Labridae;Cirrhilabrus;Cirrhilabrus_roseafascia;1;2;FL;7.0604;0.0196274285714286;2.96734228571429;Fishbase_mean_Family;12.9616561161801;9.9;;PK;Planktonivore;S2;Sed;Day;MedG;Low;150
Poum;Slope;DeepSlope;SM01106;-20.16197104;163.792431;Perciformes;Serranidae;Epinephelus;Epinephelus_chlorostigma;1;2;FL;44.423;0.0164;3.04;Fishbase_Length_Converted;3346.58462734213;75;TL;FC;Piscivore;S5;Mob;Both;Sol;Bottom;150
Poum;Slope;DeepSlope;SM01106;-20.16197104;163.792431;Perciformes;Lethrinidae;Gymnocranius;Gymnocranius_euanus;1;1;FL;43.5734;0.0220275;2.829235;Fishbase;956.550506461985;45;TL;IM;Carnivore;S4;Mob;Night;SmallG;Bottom;150
Poum;Slope;DeepSlope;SM01106;-20.16197104;163.792431;Perciformes;Lethrinidae;Lethrinus;Lethrinus_miniatus;1;1;FL;49.0177;0.00657;3.27671;Fishbase;2271.75617492643;90;TL;FC;Piscivore;S6;VMob;Both;SmallG;Bottom;150
Poum;Slope;DeepSlope;SM01106;-20.16197104;163.792431;Lutjaniformes;Lutjanidae;Pristipomoides;Pristipomoides_filamentosus;1;1;FL;34.1394;0.033775;2.82325;Fishbase;720.045652487078;100;TL;FC;Carnivore;S6;VMob;Both;SmallG;Low;150
Poum;Slope;DeepSlope;SM01106;-20.16197104;163.792431;Lutjaniformes;Lutjanidae;Pristipomoides;Pristipomoides_flavipinnis;1;2;FL;32.9718780148951;0.0269;2.87633333333333;Fishbase;1251.61154357051;50;SL;FC;Carnivore;S4;VMob;Both;SmallG;Low;150
Poum;Slope;DeepSlope;SM01106;-20.16197104;163.792431;Perciformes;Carangidae;Seriola;Seriola_rivoliana;1;1;FL;62.0462887686708;0.021992;2.9532;Base_Traits_De_Vie;4330.25085596606;160;FL;FC;Piscivore;S6;VMob;Both;SmallG;High;150
Poum;Slope;DeepSlope;SM01106;-20.16197104;163.792431;Perciformes;Labridae;Terelabrus;Terelabrus_rubrovittatus;1;2;FL;8.4696;0.0196274285714286;2.96734228571429;Fishbase_mean_Family;22.2423269285699;10;TL;IM;Carnivore;S2;Mob;Day;Sol;Bottom;150
Poum;Slope;DeepSlope;SM01107;-20.16239902;163.792845;Perciformes;Lutjanidae;Aphareus;Aphareus_rutilans;1;12;FL;74.0179;0.017515;2.908;Fishbase;57361.788499999;110;TL;FC;Piscivore;S6;VMob;Both;SmallG;Low;100
Poum;Slope;DeepSlope;SM01107;-20.16239902;163.792845;Carcharhiniformes;Carcharhinidae;Carcharhinus;Carcharhinus_albimarginatus;1;2;FL;93.28495;0.00954363636363636;3.26528909090909;Fishbase_mean_Genus;51611.6985902246;300;TL;FC;Piscivore;S6;VMob;Night;Sol;High;100
Poum;Slope;DeepSlope;SM01107;-20.16239902;163.792845;Perciformes;Serranidae;Epinephelus;Epinephelus_chlorostigma;1;1;FL;49.3271;0.0164;3.04;Fishbase_Length_Converted;2300.50945177989;75;TL;FC;Piscivore;S5;Mob;Both;Sol;Bottom;100
Poum;Slope;DeepSlope;SM01107;-20.16239902;163.792845;Perciformes;Serranidae;Epinephelus;Epinephelus_morrhua;1;2;FL;47.8823;0.034835;2.877;Fishbase;4752.35959838138;90;TL;FC;Carnivore;S6;Mob;Both;Sol;Bottom;100
Poum;Slope;DeepSlope;SM01107;-20.16239902;163.792845;Perciformes;Scombridae;Gymnosarda;Gymnosarda_unicolor;1;2;FL;86.7971;0.0257;2.9325;Base_Traits_De_Vie;24867.3588927984;247.9802;FL;FC;Piscivore;S6;VMob;Both;Sol;High;100
Poum;Slope;DeepSlope;SM01107;-20.16239902;163.792845;Lutjaniformes;Lutjanidae;Pristipomoides;Pristipomoides_auricilla;1;1;FL;32.3115255447342;0.01475;3.0795;Fishbase;655.931258870747;45;TL;FC;Carnivore;S4;VMob;Both;SmallG;Low;100
Poum;Slope;DeepSlope;SM01107;-20.16239902;163.792845;Perciformes;Carangidae;Seriola;Seriola_dumerili;1;1;FL;60.8210084966645;0.03215;2.837;Fishbase;3702.89237058511;190;TL;FC;Piscivore;S6;VMob;Both;SmallG;High;100
Poum;Slope;DeepSlope;SM01107;-20.16239902;163.792845;Perciformes;Labridae;Terelabrus;Terelabrus_rubrovittatus;1;2;FL;9.3602;0.0196274285714286;2.96734228571429;Fishbase_mean_Family;29.9246330989151;10;TL;IM;Carnivore;S2;Mob;Day;Sol;Bottom;100
Poum;Slope;DeepSlope;SM01107;-20.16239902;163.792845;Spariformes;Lethrinidae;Wattsia;Wattsia_mossambica;1;1;FL;38.1169;0.0401;2.824;Fishbase;1170.09304557062;55;Tl;FC;Carnivore;S5;VMob;Both;Sol;Low;100
Poum;Slope;DeepSlope;SM01108;-20.16758096;163.79747;Perciformes;Serranidae;Epinephelus;Epinephelus_chlorostigma;1;2;FL;41.96735;0.0164;3.04;Fishbase_Length_Converted;2815.30172301545;75;TL;FC;Piscivore;S5;Mob;Both;Sol;Bottom;115
Poum;Slope;DeepSlope;SM01108;-20.16758096;163.79747;Perciformes;Serranidae;Epinephelus;Epinephelus_morrhua;1;2;FL;32.5506;0.034835;2.877;Fishbase;1565.59003556156;90;TL;FC;Carnivore;S6;Mob;Both;Sol;Bottom;115
Poum;Slope;DeepSlope;SM01108;-20.16758096;163.79747;Perciformes;Lethrinidae;Gymnocranius;Gymnocranius_euanus;1;1;FL;28.1023;0.0220275;2.829235;Fishbase;276.564480418082;45;TL;IM;Carnivore;S4;Mob;Night;SmallG;Bottom;115
Poum;Slope;DeepSlope;SM01108;-20.16758096;163.79747;Perciformes;Scombridae;Gymnosarda;Gymnosarda_unicolor;1;1;FL;87.3214724688404;0.0257;2.9325;Base_Traits_De_Vie;12655.2463528244;247.9802;FL;FC;Piscivore;S6;VMob;Both;Sol;High;115
Poum;Slope;DeepSlope;SM01108;-20.16758096;163.79747;Carcharhiniformes;Triakidae;Hemitriakis;Hemitriakis_japanica;1;2;FL;68.8250220528389;0.00753333333333333;3.01666666666667;Fishbase_mean_Family;5270.90712333726;110;TL;FC;Carnivore;S6;VMob;Both;Sol;Low;115
Poum;Slope;DeepSlope;SM01108;-20.16758096;163.79747;Lutjaniformes;Lutjanidae;Pristipomoides;Pristipomoides_argyrogrammicus;1;1;FL;25.4166;0.0150866666666667;3.107;Fishbase;350.181521208336;40;SL;FC;Carnivore;S4;VMob;Both;SmallG;Low;115
Poum;Slope;DeepSlope;SM01108;-20.16758096;163.79747;Lutjaniformes;Lutjanidae;Pristipomoides;Pristipomoides_auricilla;1;3;FL;28.51065;0.01475;3.0795;Fishbase;1338.46708915631;45;TL;FC;Carnivore;S4;VMob;Both;SmallG;Low;115
Poum;Slope;DeepSlope;SM01108;-20.16758096;163.79747;Lutjaniformes;Lutjanidae;Pristipomoides;Pristipomoides_filamentosus;1;2;FL;37.8967285347552;0.033775;2.82325;Fishbase;1933.80492306364;100;TL;FC;Carnivore;S6;VMob;Both;SmallG;Low;115
Poum;Slope;DeepSlope;SM01108;-20.16758096;163.79747;Lutjaniformes;Lutjanidae;Pristipomoides;Pristipomoides_flavipinnis;1;3;FL;30.57545;0.0269;2.87633333333333;Fishbase;1511.12711129161;50;SL;FC;Carnivore;S4;VMob;Both;SmallG;Low;115
Poum;Slope;DeepSlope;SM01108;-20.16758096;163.79747;Perciformes;Lutjanidae;Pristipomoides;Pristipomoides_zonatus;1;1;FL;36.8382;0.0196;3.0175;Fishbase;1043.66590896626;50;TL;IM;Carnivore;S5;Mob;Day;SmallG;High;115
Poum;Slope;DeepSlope;SM01108;-20.16758096;163.79747;Perciformes;Carangidae;Seriola;Seriola_rivoliana;1;1;FL;63.5455;0.021992;2.9532;Base_Traits_De_Vie;4646.59436982021;160;FL;FC;Piscivore;S6;VMob;Both;SmallG;High;115
Poum;Slope;DeepSlope;SM01108;-20.16758096;163.79747;Spariformes;Lethrinidae;Wattsia;Wattsia_mossambica;1;1;FL;38.0550616545647;0.0401;2.824;Fishbase;1164.74022579767;55;Tl;FC;Carnivore;S5;VMob;Both;Sol;Low;115
GrandLagonNord;Slope;DeepSlope;SM01201;-19.463944;163.222028;Perciformes;Lutjanidae;Aphareus;Aphareus_rutilans;1;12;FL;64.8698081347171;0.017515;2.908;Fishbase;39085.1072071307;110;TL;FC;Piscivore;S6;VMob;Both;SmallG;Low;135
GrandLagonNord;Slope;DeepSlope;SM01201;-19.463944;163.222028;Perciformes;Carangidae;Carangoides;Carangoides_orthogrammus;1;1;FL;49.0345916861117;0.0184633333333333;2.99987333333333;Fishbase;2175.72333611755;75;TL;FC;Piscivore;S5;VMob;Both;SmallG;High;135
GrandLagonNord;Slope;DeepSlope;SM01201;-19.463944;163.222028;Carcharhiniformes;Carcharhinidae;Carcharhinus;Carcharhinus_albimarginatus;1;2;FL;110.799630740578;0.00954363636363636;3.26528909090909;Fishbase_mean_Genus;90521.6639416842;300;TL;FC;Piscivore;S6;VMob;Night;Sol;High;135
GrandLagonNord;Slope;DeepSlope;SM01201;-19.463944;163.222028;Carcharhiniformes;Carcharhinidae;Carcharhinus;Carcharhinus_amblyrhynchos;1;1;FL;113.379500714987;0.00227;3.37266;Fishbase;19287.3392494074;255;TL;FC;Piscivore;S6;VMob;Night;SmallG;High;135
GrandLagonNord;Slope;DeepSlope;SM01201;-19.463944;163.222028;Perciformes;Labridae;Cirrhilabrus;Cirrhilabrus_roseafascia;1;1;FL;8.71261340254942;0.0196274285714286;2.96734228571429;Fishbase_mean_Family;12.0949934612113;9.9;;PK;Planktonivore;S2;Sed;Day;MedG;Low;135
GrandLagonNord;Slope;DeepSlope;SM01201;-19.463944;163.222028;Perciformes;Serranidae;Epinephelus;Epinephelus_chlorostigma;1;3;FL;43.189904432134;0.0164;3.04;Fishbase_Length_Converted;4608.15545731053;75;TL;FC;Piscivore;S5;Mob;Both;Sol;Bottom;135
GrandLagonNord;Slope;DeepSlope;SM01201;-19.463944;163.222028;Perciformes;Serranidae;Epinephelus;Epinephelus_malabaricus;1;1;FL;93.1685454984978;0.01207;3.05189;Fishbase;12350.9567671643;234;TL;FC;Piscivore;S6;Mob;Both;Sol;Bottom;135
GrandLagonNord;Slope;DeepSlope;SM01201;-19.463944;163.222028;Perciformes;Lethrinidae;Gymnocranius;Gymnocranius_euanus;1;1;FL;39.19824650014;0.0220275;2.829235;Fishbase;709.073004101485;45;TL;IM;Carnivore;S4;Mob;Night;SmallG;Bottom;135
GrandLagonNord;Slope;DeepSlope;SM01201;-19.463944;163.222028;Perciformes;Scombridae;Gymnosarda;Gymnosarda_unicolor;1;1;FL;85.0218768382577;0.0257;2.9325;Base_Traits_De_Vie;11702.5866364135;247.9802;FL;FC;Piscivore;S6;VMob;Both;Sol;High;135
GrandLagonNord;Slope;DeepSlope;SM01201;-19.463944;163.222028;Perciformes;Lethrinidae;Lethrinus;Lethrinus_miniatus;1;1;FL;49.1087102323594;0.00657;3.27671;Fishbase;2285.60633143284;90;TL;FC;Piscivore;S6;VMob;Both;SmallG;Bottom;135
GrandLagonNord;Slope;DeepSlope;SM01201;-19.463944;163.222028;Perciformes;Lutjanidae;Lutjanus;Lutjanus_bohar;1;1;FL;52.2827871299445;0.01491;3.07121666666667;Fishbase;2824.42221101431;90;TL;FC;Piscivore;S6;Mob;Night;MedG;Low;135
GrandLagonNord;Slope;DeepSlope;SM01201;-19.463944;163.222028;Lutjaniformes;Lutjanidae;Pristipomoides;Pristipomoides_filamentosus;1;2;FL;46.8406144079878;0.033775;2.82325;Fishbase;3517.30930547411;100;TL;FC;Carnivore;S6;VMob;Both;SmallG;Low;135
GrandLagonNord;Slope;DeepSlope;SM01201;-19.463944;163.222028;Perciformes;Carangidae;Seriola;Seriola_rivoliana;1;1;FL;50.0989501322787;0.021992;2.9532;Base_Traits_De_Vie;2302.49460888874;160;FL;FC;Piscivore;S6;VMob;Both;SmallG;High;135
GrandLagonNord;Slope;DeepSlope;SM01201;-19.463944;163.222028;Spariformes;Lethrinidae;Wattsia;Wattsia_mossambica;1;1;FL;38.8466656659359;0.0401;2.824;Fishbase;1234.46663547145;55;Tl;FC;Carnivore;S5;VMob;Both;Sol;Low;135
GrandLagonNord;Slope;DeepSlope;SM01202;-19.47681097;163.220554;Perciformes;Lutjanidae;Aphareus;Aphareus_rutilans;1;4;FL;70.90136;0.017515;2.908;Fishbase;16872.2736310071;110;TL;FC;Piscivore;S6;VMob;Both;SmallG;Low;150
GrandLagonNord;Slope;DeepSlope;SM01202;-19.47681097;163.220554;Perciformes;Labridae;Bodianus;Bodianus_bimaculatus;1;1;FL;10;0.0141833333333333;3.08825;Fishbase_mean_Genus;17.3791411184944;10;TL;IM;Carnivore;S2;Mob;Day;Sol;Bottom;150
GrandLagonNord;Slope;DeepSlope;SM01202;-19.47681097;163.220554;Carcharhiniformes;Carcharhinidae;Carcharhinus;Carcharhinus_albimarginatus;1;1;FL;91.8801;0.00954363636363636;3.26528909090909;Fishbase_mean_Genus;24558.3676708467;300;TL;FC;Piscivore;S6;VMob;Night;Sol;High;150
GrandLagonNord;Slope;DeepSlope;SM01202;-19.47681097;163.220554;Carcharhiniformes;Carcharhinidae;Carcharhinus;Carcharhinus_amblyrhynchos;1;1;FL;117.9054;0.00227;3.37266;Fishbase;22009.2220650026;255;TL;FC;Piscivore;S6;VMob;Night;SmallG;High;150
GrandLagonNord;Slope;DeepSlope;SM01202;-19.47681097;163.220554;Perciformes;Labridae;Cirrhilabrus;Cirrhilabrus_punctatus;1;3;FL;7.9166;0.0196274285714286;2.96734228571429;Fishbase_mean_Family;27.3059031857196;13;TL;PK;Planktonivore;S2;Sed;Day;MedG;Low;150
GrandLagonNord;Slope;DeepSlope;SM01202;-19.47681097;163.220554;Perciformes;Labridae;Cirrhilabrus;Cirrhilabrus_roseafascia;1;2;FL;8.70915534449136;0.0196274285714286;2.96734228571429;Fishbase_mean_Family;24.1615083938578;9.9;;PK;Planktonivore;S2;Sed;Day;MedG;Low;150
GrandLagonNord;Slope;DeepSlope;SM01202;-19.47681097;163.220554;Perciformes;Serranidae;Epinephelus;Epinephelus_chlorostigma;1;2;FL;45.2434;0.0164;3.04;Fishbase_Length_Converted;3538.03199525946;75;TL;FC;Piscivore;S5;Mob;Both;Sol;Bottom;150
GrandLagonNord;Slope;DeepSlope;SM01202;-19.47681097;163.220554;Syngnathiformes;Fistulariidae;Fistularia;Fistularia_commersonii;1;1;FL;82.13;0.00785333333333333;2.7558;Fishbase_Length_Converted;1482.64833681523;160;TL;FC;Piscivore;S6;VMob;Day;SmallG;High;150
GrandLagonNord;Slope;DeepSlope;SM01202;-19.47681097;163.220554;Perciformes;Lethrinidae;Gymnocranius;Gymnocranius_euanus;1;1;FL;41.7166;0.0220275;2.829235;Fishbase;845.667957236995;45;TL;IM;Carnivore;S4;Mob;Night;SmallG;Bottom;150
GrandLagonNord;Slope;DeepSlope;SM01202;-19.47681097;163.220554;Perciformes;Scombridae;Gymnosarda;Gymnosarda_unicolor;1;1;FL;73.0274;0.0257;2.9325;Base_Traits_De_Vie;7492.13070497654;247.9802;FL;FC;Piscivore;S6;VMob;Both;Sol;High;150
